time,bestAskPrice,bestAskVolume,askTotalVolume,bestBidPrice,bestBidVolume,bidTotalVolume,lastTradePrice
0,0.00,0,0,0.00,0,0,100.00
1,109.95,1,1,0.00,0,0,99.70
2,102.87,1,4,102.35,1,4,102.72
3,101.72,1,6,101.37,1,3,101.35
4,101.61,1,6,101.45,1,8,101.57
5,102.87,1,4,102.47,1,13,102.43
6,102.92,1,3,101.45,1,11,102.22
7,101.60,1,7,101.38,1,13,101.48
8,102.76,1,5,102.67,1,17,102.86
9,102.67,1,4,102.34,1,20,102.54
10,102.80,1,6,102.31,1,19,102.58
11,102.98,1,6,102.47,1,21,102.72
12,102.73,1,7,102.05,1,16,102.27
13,102.73,1,8,102.08,1,16,102.53
14,103.26,1,6,102.67,1,18,102.79
15,102.30,1,12,101.88,1,15,102.11
16,102.25,1,10,102.11,1,18,102.33
17,102.61,1,11,102.55,1,21,102.59
18,102.51,1,13,102.41,1,22,102.56
19,102.74,1,9,102.38,1,22,102.28
20,102.62,1,7,102.08,1,20,102.37
21,102.48,1,7,102.33,1,17,102.03
22,103.42,1,6,103.37,1,21,102.86
23,103.37,1,7,103.20,1,22,103.29
24,103.51,1,6,103.20,1,22,103.29
25,107.71,1,3,107.68,1,36,105.16
26,108.57,1,3,108.18,1,43,108.22
27,109.95,1,1,108.66,1,47,109.12
28,0.00,0,0,108.18,1,46,108.66
29,108.04,1,1,107.97,1,43,108.02
30,108.12,1,1,107.93,1,45,108.05
31,0.00,0,0,107.64,1,40,107.67
32,0.00,0,0,107.64,1,40,108.33
33,0.00,0,0,107.59,1,37,107.59
34,0.00,0,0,104.79,1,33,108.68
35,0.00,0,0,104.79,1,33,110.34
36,0.00,0,0,104.79,1,33,111.15
37,0.00,0,0,104.79,1,33,111.14
38,111.56,1,2,111.32,1,41,108.51
39,111.32,1,6,111.22,1,44,111.52
40,111.32,1,9,111.19,1,45,111.20
41,111.10,1,11,110.98,1,43,110.99
42,111.03,1,12,110.73,1,42,111.03
43,110.93,1,13,110.87,1,44,110.93
44,111.39,1,10,110.92,1,47,110.99
45,111.15,1,10,111.04,1,49,111.40
46,111.58,1,7,111.45,1,54,111.56
47,111.45,1,6,111.38,1,55,111.66
48,111.68,1,6,111.41,1,60,111.55
49,111.61,1,8,111.41,1,62,111.55
50,111.55,1,6,111.37,1,62,111.39
51,111.45,1,6,111.29,1,62,111.40
52,111.87,1,7,111.72,1,68,111.54
53,111.92,1,4,111.23,1,66,111.89
54,112.04,1,6,111.96,1,73,112.04
55,0.00,0,0,111.67,1,70,111.73
56,0.00,0,0,111.22,2,65,111.23
57,0.00,0,0,111.05,1,56,111.05
58,0.00,0,0,110.71,1,45,110.75
59,110.75,1,2,110.67,1,47,110.70
60,110.75,1,1,110.66,1,48,110.66
61,0.00,0,0,110.51,1,44,110.57
62,0.00,0,0,109.98,1,39,110.05
63,108.97,1,1,108.60,1,36,108.86
64,107.55,1,1,107.32,1,40,107.30
65,0.00,0,0,107.23,1,43,108.57
66,0.00,0,0,106.85,1,40,106.90
67,0.00,0,0,105.59,1,35,106.35
68,0.00,0,0,105.76,1,35,105.59
69,0.00,0,0,105.76,1,35,105.98
70,0.00,0,0,106.49,1,36,105.76
71,0.00,0,0,106.74,1,38,105.76
72,0.00,0,0,106.74,1,40,106.76
73,0.00,0,0,106.49,1,39,106.74
74,0.00,0,0,106.18,1,38,106.49
75,0.00,0,0,106.18,1,38,106.99
76,0.00,0,0,106.18,1,38,106.22
77,0.00,0,0,106.18,1,38,106.54
78,0.00,0,0,107.52,1,40,106.54
79,0.00,0,0,107.05,1,41,107.52
80,107.74,1,1,107.21,1,42,107.48
81,0.00,0,0,107.21,1,42,108.51
82,0.00,0,0,108.20,1,47,108.07
83,0.00,0,0,107.86,1,46,108.20
84,0.00,0,0,108.08,1,46,107.86
85,0.00,0,0,108.93,1,48,107.86
86,0.00,0,0,109.75,1,51,108.93
87,109.83,1,1,109.44,1,53,109.40
88,0.00,0,0,109.28,1,52,109.44
89,0.00,0,0,109.28,1,52,109.44
90,0.00,0,0,108.84,1,49,109.01
91,0.00,0,0,109.75,1,50,109.01
92,0.00,0,0,109.64,1,50,109.75
93,0.00,0,0,108.75,1,48,108.84
94,0.00,0,0,108.75,1,48,108.87
95,0.00,0,0,108.08,1,47,108.45
96,0.00,0,0,108.08,1,47,108.49
97,0.00,0,0,108.08,1,48,108.40
98,0.00,0,0,108.08,1,48,108.40
99,0.00,0,0,109.68,1,52,110.06
100,0.00,0,0,111.04,1,55,111.02
101,0.00,0,0,111.86,1,57,111.02
102,0.00,0,0,111.04,1,55,112.26
103,0.00,0,0,111.92,1,56,112.51
104,0.00,0,0,112.20,1,56,112.38
105,0.00,0,0,113.36,1,58,112.38
106,0.00,0,0,113.66,1,59,113.36
107,0.00,0,0,112.20,1,57,112.25
108,0.00,0,0,111.18,1,55,110.81
109,0.00,0,0,111.90,1,58,110.81
110,0.00,0,0,111.25,1,57,111.47
111,0.00,0,0,110.97,1,55,111.18
112,0.00,0,0,109.68,1,52,110.50
